Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1560351780000,7995.58000000,7998.99000000,7991.17000000,7994.07000000,39.96891000,1560351839999,319546.06679072,256,23.71316000,189577.97911321,0
1560351840000,7995.48000000,7995.51000000,7989.81000000,7992.23000000,26.62099600,1560351899999,212789.66132797,227,18.02793900,144101.88981045,0
1560351900000,7992.22000000,7992.37000000,7976.71000000,7982.76000000,22.61780200,1560351959999,180663.38145840,288,12.88777400,102968.53074240,0
1560351960000,7982.76000000,7993.00000000,7982.40000000,7992.72000000,19.25079000,1560352019999,153779.82868058,172,15.45912700,123481.76719027,0
1560352020000,7992.74000000,7993.00000000,7989.38000000,7989.93000000,14.57536600,1560352079999,116488.38837687,198,9.74490900,77884.75023247,0
1560352080000,7991.44000000,7995.00000000,7989.98000000,7994.00000000,21.18748400,1560352139999,169345.91341960,195,14.67126500,117263.55226496,0
1560352140000,7994.37000000,8004.98000000,7992.00000000,8003.13000000,84.74008800,1560352199999,677732.39132858,371,78.38543500,626918.73568374,0
1560352200000,8004.44000000,8073.50000000,8003.15000000,8061.91000000,619.51910100,1560352259999,4984774.05576016,3281,342.60111700,2755014.58904799,0
1560352260000,8062.63000000,8150.00000000,8053.72000000,8149.95000000,646.83054700,1560352319999,5245334.05411062,4821,424.23644800,3439445.05150304,0
1560352320000,8145.19000000,8152.68000000,8105.70000000,8115.00000000,440.36673600,1560352379999,3585017.22476762,2253,137.62910900,1120308.82154477,0
1560352380000,8114.26000000,8149.95000000,8110.18000000,8144.45000000,252.15991300,1560352439999,2048692.16644661,1239,186.21855100,1512490.08426745,0
1560352440000,8144.02000000,8144.02000000,8125.00000000,8133.63000000,124.46149700,1560352499999,1011839.99844216,855,65.37411800,531497.63379537,0
1560352500000,8132.29000000,8200.00000000,8132.29000000,8199.00000000,431.91692200,1560352559999,3530918.67028567,2832,288.08531900,2355369.11554220,0
1560352560000,8199.00000000,8200.00000000,8176.31000000,8189.09000000,641.83209700,1560352619999,5260956.23990723,2265,206.23073000,1690469.16630388,0
1560352620000,8186.94000000,8189.06000000,8152.03000000,8155.59000000,131.76613000,1560352679999,1076145.80721895,1204,59.36456000,484953.93229532,0
1560352680000,8152.29000000,8158.00000000,8122.22000000,8157.43000000,164.77375200,1560352739999,1341502.35123604,1654,69.63171100,566928.64394196,0
1560352740000,8157.41000000,8164.95000000,8136.14000000,8150.17000000,102.70760500,1560352799999,837215.73650188,935,41.30606600,336770.69060763,0
1560352800000,8150.92000000,8152.00000000,8133.93000000,8150.00000000,139.71577200,1560352859999,1138069.88847119,918,81.55308000,664394.28581024,0
1560352860000,8149.99000000,8158.90000000,8140.00000000,8148.58000000,262.84218500,1560352919999,2142109.30072483,839,191.39581700,1559675.14671609,0
1560352920000,8146.22000000,8149.06000000,8121.00000000,8127.17000000,109.56790500,1560352979999,891804.52216151,874,68.65179200,558821.25483807,0
1560352980000,8129.15000000,8146.34000000,8129.15000000,8139.04000000,68.07540900,1560353039999,554276.36300634,591,28.54098000,232353.66324302,0
1560353040000,8141.06000000,8145.41000000,8133.62000000,8144.89000000,55.09768400,1560353099999,448554.46356930,431,27.45257500,223524.76983634,0
1560353100000,8144.88000000,8148.20000000,8132.98000000,8133.93000000,45.76377900,1560353159999,372629.76973794,475,15.83040400,128911.37243430,0
1560353160000,8133.61000000,8145.54000000,8129.76000000,8144.48000000,51.95706900,1560353219999,422637.20585116,476,31.58444000,256905.37826780,0
1560353220000,8144.48000000,8144.89000000,8138.18000000,8142.00000000,127.68846900,1560353279999,1039779.21186218,413,108.79820500,885983.02434093,0
1560353280000,8141.82000000,8141.89000000,8125.06000000,8126.21000000,339.29373500,1560353339999,2758622.66219576,728,287.35566300,2336246.12832165,0
1560353340000,8125.68000000,8127.92000000,8105.01000000,8113.55000000,120.31665400,1560353399999,976362.02109653,1082,58.20352800,472370.32994930,0
1560353400000,8113.53000000,8124.31000000,8091.75000000,8096.13000000,118.52153400,1560353459999,960725.36910332,1005,33.29729300,269992.93332660,0
1560353460000,8096.14000000,8109.58000000,8079.40000000,8100.00000000,146.57885600,1560353519999,1186661.61807229,1157,76.35386000,618219.60285247,0
1560353520000,8100.00000000,8110.00000000,8090.10000000,8095.91000000,79.22002500,1560353579999,641780.73880200,639,35.83717500,290347.62965309,0
1560353580000,8094.34000000,8104.99000000,8090.10000000,8096.52000000,49.05630700,1560353639999,397197.93459618,473,25.33853100,205151.88754853,0
1560353640000,8096.46000000,8123.34000000,8093.80000000,8119.66000000,50.69465000,1560353699999,410983.14287273,496,34.87768300,282802.03160161,0
1560353700000,8121.77000000,8127.52000000,8112.05000000,8125.12000000,64.52151600,1560353759999,524007.90920222,612,29.41355200,238894.99821435,0
1560353760000,8125.12000000,8130.00000000,8110.39000000,8122.46000000,75.72481000,1560353819999,614925.84941901,528,34.03591400,276375.20770164,0
1560353820000,8122.40000000,8122.64000000,8111.61000000,8111.61000000,41.55409900,1560353879999,337242.60516494,388,14.52421300,117879.95289314,0
1560353880000,8112.66000000,8117.59000000,8106.04000000,8113.54000000,28.38451500,1560353939999,230227.56014277,308,14.01399500,113678.98486219,0
1560353940000,8113.54000000,8119.27000000,8100.24000000,8117.17000000,52.06469600,1560353999999,422320.90041526,502,27.39605000,222243.59642060,0
1560354000000,8116.64000000,8123.70000000,8113.28000000,8119.75000000,46.31052400,1560354059999,376024.97828476,430,27.14031200,220369.77748450,0
1560354060000,8119.76000000,8136.86000000,8119.76000000,8130.08000000,64.84266200,1560354119999,527190.75636753,548,37.12196400,301784.97657035,0
1560354120000,8132.64000000,8133.82000000,8110.01000000,8125.30000000,77.92624900,1560354179999,632784.46852603,617,45.87970900,372574.38156010,0
1560354180000,8125.96000000,8126.70000000,8117.00000000,8120.00000000,33.05560600,1560354239999,268455.61018257,367,18.86576400,153217.40834082,0
1560354240000,8120.00000000,8131.77000000,8120.00000000,8128.65000000,24.39079800,1560354299999,198181.34889911,331,14.66077800,119123.71908993,0
1560354300000,8129.84000000,8137.57000000,8109.93000000,8111.00000000,114.00180900,1560354359999,925883.28568606,825,62.40429800,506827.22812592,0
1560354360000,8111.07000000,8111.07000000,8101.19000000,8104.07000000,41.68559900,1560354419999,337937.38697890,421,24.04810300,194973.49519513,0
1560354420000,8103.52000000,8111.42000000,8101.10000000,8107.65000000,63.07034700,1560354479999,511329.96947659,417,34.47767600,279554.22255360,0
1560354480000,8106.92000000,8121.25000000,8106.84000000,8118.97000000,87.70133600,1560354539999,711688.66601658,481,54.22493600,439985.40689069,0
1560354540000,8118.97000000,8120.56000000,8112.33000000,8117.06000000,103.51203300,1560354599999,840444.70610651,530,31.55774000,256214.84968131,0
1560354600000,8117.02000000,8129.89000000,8117.02000000,8122.37000000,83.74113900,1560354659999,680142.50337172,538,36.42536300,295867.79570847,0
1560354660000,8122.37000000,8138.98000000,8120.14000000,8138.66000000,82.90116300,1560354719999,673347.26902738,410,20.43685100,166066.18155530,0
1560354720000,8138.58000000,8146.48000000,8133.93000000,8138.86000000,69.06161500,1560354779999,562206.65941563,647,37.66877400,306669.96113880,0
1560354780000,8135.06000000,8149.88000000,8135.06000000,8140.66000000,46.89807200,1560354839999,381868.67231223,369,34.95767900,284658.28109607,0
1560354840000,8140.66000000,8149.98000000,8132.91000000,8142.45000000,50.72831800,1560354899999,412946.08689889,453,31.84455700,259301.40423632,0
1560354900000,8142.45000000,8153.02000000,8135.88000000,8135.92000000,76.24449000,1560354959999,621245.04132917,593,52.65868300,429084.38744444,0
1560354960000,8139.68000000,8147.09000000,8135.37000000,8146.01000000,35.54497200,1560355019999,289345.00569187,256,15.46338400,125895.32918877,0
1560355020000,8146.47000000,8155.00000000,8146.00000000,8148.30000000,45.47732400,1560355079999,370688.24415673,397,30.96383400,252400.48393474,0
1560355080000,8148.37000000,8150.83000000,8135.48000000,8135.58000000,49.73879600,1560355139999,405007.56662203,371,15.90446100,129491.32379375,0
1560355140000,8135.56000000,8147.44000000,8135.52000000,8140.57000000,36.50393200,1560355199999,297133.48419549,306,23.43698200,190754.86203685,0
1560355200000,8141.89000000,8165.28000000,8140.02000000,8165.24000000,59.70750700,1560355259999,487047.12054135,693,39.80639700,324692.43594221,0
1560355260000,8164.54000000,8166.00000000,8144.55000000,8147.80000000,198.40568100,1560355319999,1618202.86973556,657,149.25008800,1217279.26180024,0
1560355320000,8147.97000000,8150.00000000,8135.66000000,8139.98000000,173.89577400,1560355379999,1417016.95870305,501,153.93708500,1254482.54170724,0
1560355380000,8139.98000000,8139.98000000,8131.11000000,8132.77000000,27.57311600,1560355439999,224357.21107170,275,18.09846600,147274.46421390,0
1560355440000,8131.02000000,8132.74000000,8119.36000000,8119.40000000,50.24861600,1560355499999,408331.40833618,424,25.01896000,203307.52148954,0
1560355500000,8120.97000000,8127.70000000,8115.00000000,8123.07000000,57.29061400,1560355559999,465253.36590736,498,27.83279500,226044.07220117,0
1560355560000,8122.54000000,8126.57000000,8120.00000000,8125.46000000,24.11916400,1560355619999,195912.02141788,278,11.80208500,95865.49341660,0
1560355620000,8124.82000000,8127.04000000,8122.45000000,8123.73000000,31.43755000,1560355679999,255431.72374837,240,17.68158300,143672.40921044,0
1560355680000,8125.25000000,8125.25000000,8110.00000000,8113.30000000,35.47534700,1560355739999,287987.08338592,341,17.59154800,142806.56627842,0
1560355740000,8113.30000000,8114.61000000,8110.16000000,8111.55000000,35.07847700,1560355799999,284572.31051057,227,17.49829200,141961.16671300,0
1560355800000,8113.96000000,8117.63000000,8111.90000000,8113.55000000,20.84446400,1560355859999,169142.78774564,204,8.60750400,69848.39603349,0
1560355860000,8113.57000000,8122.53000000,8113.15000000,8122.21000000,29.06018900,1560355919999,235935.33482432,235,22.86412000,185633.94161759,0
1560355920000,8122.26000000,8128.00000000,8122.17000000,8126.61000000,31.63704700,1560355979999,257089.38279882,306,15.19680800,123495.70437277,0
1560355980000,8126.12000000,8128.00000000,8120.30000000,8125.60000000,27.37150600,1560356039999,222388.74614367,220,18.36065400,149177.96253898,0
1560356040000,8124.54000000,8126.76000000,8123.50000000,8124.11000000,14.96372600,1560356099999,121578.67658541,131,9.83754700,79930.45808626,0
1560356100000,8125.49000000,8126.00000000,8119.23000000,8120.87000000,39.30249400,1560356159999,319223.35329553,281,16.55217600,134454.15018794,0
1560356160000,8119.88000000,8134.20000000,8119.88000000,8132.22000000,36.16527400,1560356219999,293868.99806823,240,20.91743500,169999.89206977,0
1560356220000,8134.20000000,8135.36000000,8128.12000000,8130.15000000,21.52442500,1560356279999,175020.11289816,275,9.97429900,81109.01172391,0
1560356280000,8130.20000000,8140.00000000,8130.20000000,8140.00000000,21.69519300,1560356339999,176531.81740268,326,14.43478100,117455.00079276,0
1560356340000,8139.12000000,8142.48000000,8131.22000000,8135.65000000,35.97074600,1560356399999,292771.05828557,305,9.68046600,78777.44314621,0
1560356400000,8135.32000000,8145.00000000,8135.32000000,8145.00000000,21.13960800,1560356459999,172092.80328982,240,13.50137800,109916.76378628,0
1560356460000,8145.00000000,8153.00000000,8142.88000000,8149.24000000,64.51698800,1560356519999,525728.70962785,393,44.85861600,365578.74732850,0
1560356520000,8149.02000000,8160.00000000,8144.44000000,8157.61000000,44.92504400,1560356579999,366220.51178122,433,31.73292700,258685.96405362,0
1560356580000,8158.53000000,8158.53000000,8150.97000000,8156.03000000,27.68816500,1560356639999,225768.87602986,292,17.56957100,143264.71691688,0
1560356640000,8156.03000000,8159.51000000,8145.01000000,8145.03000000,42.21082200,1560356699999,344172.99982309,497,26.33165900,214704.56678067,0
1560356700000,8147.48000000,8150.00000000,8137.81000000,8137.81000000,41.62409300,1560356759999,339038.07550483,383,19.01945800,154932.01719638,0
1560356760000,8144.10000000,8148.75000000,8141.69000000,8148.19000000,23.27197200,1560356819999,189577.32504883,227,17.12435900,139506.89553363,0
1560356820000,8148.75000000,8153.10000000,8147.68000000,8151.67000000,58.27413700,1560356879999,474899.76943861,294,52.76632500,430013.33813114,0
1560356880000,8152.65000000,8162.75000000,8151.15000000,8162.37000000,46.59271400,1560356939999,380100.35007027,468,24.96066700,203610.08020603,0
1560356940000,8162.75000000,8169.96000000,8160.90000000,8161.86000000,38.31469900,1560356999999,312868.97538035,465,19.78097200,161534.61699731,0
1560357000000,8160.98000000,8161.89000000,8146.37000000,8148.21000000,43.10997700,1560357059999,351577.34988311,453,21.79588200,177775.66902177,0
1560357060000,8148.21000000,8160.41000000,8148.21000000,8157.89000000,29.49904400,1560357119999,240576.54407008,364,22.23553800,181346.40926359,0
1560357120000,8157.89000000,8163.59000000,8150.00000000,8150.00000000,30.84674000,1560357179999,251658.36556787,355,24.67520900,201323.91313256,0
1560357180000,8148.12000000,8152.14000000,8140.15000000,8142.85000000,31.36713000,1560357239999,255474.70205222,387,13.71143400,111681.29018453,0
1560357240000,8144.05000000,8149.27000000,8137.08000000,8148.04000000,24.60077500,1560357299999,200273.00229707,264,16.15081900,131488.58612831,0
1560357300000,8148.04000000,8148.04000000,8137.05000000,8139.51000000,28.45173400,1560357359999,231713.27262025,267,22.82084200,185868.98016022,0
1560357360000,8137.01000000,8142.82000000,8137.00000000,8141.45000000,15.34396300,1560357419999,124894.74364974,221,7.25627800,59065.30455766,0
1560357420000,8141.45000000,8142.00000000,8139.34000000,8141.63000000,23.58423300,1560357479999,191976.10026003,252,15.67525000,127594.73737000,0
1560357480000,8140.91000000,8141.52000000,8133.95000000,8134.19000000,30.22137700,1560357539999,245907.30934952,266,12.55255000,102130.89635451,0
1560357540000,8133.95000000,8135.05000000,8129.14000000,8132.49000000,25.54836300,1560357599999,207757.57152114,250,16.56411100,134697.98011999,0
1560357600000,8133.33000000,8135.05000000,8128.83000000,8132.94000000,20.90400500,1560357659999,169996.29357071,244,9.05380300,73631.78139626,0
1560357660000,8132.94000000,8132.94000000,8116.69000000,8120.18000000,70.02636500,1560357719999,568814.30350671,491,12.24449800,99471.79355459,0
1560357720000,8120.20000000,8121.33000000,8115.37000000,8116.70000000,38.22296600,1560357779999,310311.85806873,364,25.56574600,207562.81668694,0
1560357780000,8118.65000000,8126.97000000,8115.00000000,8124.89000000,37.88404900,1560357839999,307560.49706743,326,20.10185100,163224.89334502,0
1560357840000,8124.91000000,8129.05000000,8123.46000000,8127.34000000,20.97100200,1560357899999,170433.84727459,245,12.92512900,105044.78526807,0
1560357900000,8126.10000000,8135.19000000,8126.10000000,8131.47000000,34.33618400,1560357959999,279230.16700175,276,19.41725100,157917.68398530,0
1560357960000,8131.46000000,8135.47000000,8126.54000000,8127.65000000,27.23823200,1560358019999,221481.20341196,216,22.22842900,180752.81229144,0
1560358020000,8126.90000000,8127.98000000,8121.48000000,8121.48000000,32.00643400,1560358079999,260073.58336132,231,12.82557900,104212.24368715,0
1560358080000,8122.43000000,8123.60000000,8119.00000000,8119.49000000,14.94827500,1560358139999,121400.48295047,203,8.13460700,66068.34619547,0
1560358140000,8119.49000000,8124.93000000,8115.00000000,8117.63000000,37.09287300,1560358199999,301166.31204599,263,8.63560400,70127.25165209,0
1560358200000,8116.04000000,8117.63000000,8114.61000000,8115.34000000,18.41589200,1560358259999,149460.02366667,195,10.71443300,86959.40160207,0
1560358260000,8115.21000000,8118.69000000,8113.00000000,8115.18000000,24.59702300,1560358319999,199636.11818895,264,18.51784400,150299.55041330,0
1560358320000,8116.00000000,8125.80000000,8115.17000000,8123.29000000,19.97308300,1560358379999,162201.11274733,239,12.97093700,105338.92148935,0
1560358380000,8120.03000000,8123.53000000,8116.07000000,8116.86000000,18.89134400,1560358439999,153384.37906843,195,6.62240300,53774.62444622,0
1560358440000,8118.51000000,8124.11000000,8115.55000000,8123.73000000,21.88258600,1560358499999,177684.89844341,223,16.73486600,135891.21085677,0
1560358500000,8122.83000000,8129.99000000,8122.83000000,8126.54000000,17.25962900,1560358559999,140271.64443298,251,10.73817900,87274.49098603,0
